Raw Symbols
Total Count  : 21842
Total Size   : 1073672
Unattributed : 175711
--------------------------------------
Sorted by Size
        Size Section/Type  Name                                                                                                                      Source
        1048         code  public: static long __cdecl _winml::CpuTensorizer::TensorizeData<unsigned short>(enum _winml::ImageTensorChannelType,enum _winml::ImageTensorChannelType,unsigned char *,unsigned int,struct winrt::Windows::Graphics::Imaging::BitmapBounds const &,unsigned short *)  c:\users\tiago\src\onnxruntime\winml\lib\api.image\cputensorizer.h
        1039         code  public: struct winrt::Windows::Foundation::Collections::IMapView<struct winrt::hstring,struct winrt::Windows::Foundation::IInspectable> __cdecl winrt::Microsoft::AI::MachineLearning::implementation::LearningModelEvaluationResult::Outputs(void)  c:\users\tiago\src\onnxruntime\winml\lib\api\learningmodelevaluationresult.cpp
        1039         code  public: virtual long __cdecl _winml::OnnxruntimeEngine::GetSequenceOfTensorValues(struct _winml::IValue *,class std::vector<struct winrt::com_ptr<struct _winml::IValue>,class std::allocator<struct winrt::com_ptr<struct _winml::IValue> > > &)  c:\users\tiago\src\onnxruntime\winml\lib\api.ort\onnxruntimeengine.cpp
        1035         code  public: static long __cdecl FillMapTensors<__int64,float>::Run(struct OrtApi const *,struct IInspectable *,struct OrtValue *,struct OrtValue *)  c:\users\tiago\src\onnxruntime\winml\lib\api.ort\onnxruntimeengine.cpp
        1025         code  public: static long __cdecl FillMapTensors<__int64,double>::Run(struct OrtApi const *,struct IInspectable *,struct OrtValue *,struct OrtValue *)  c:\users\tiago\src\onnxruntime\winml\lib\api.ort\onnxruntimeengine.cpp
        1024         code  static  winrt::Microsoft::AI::MachineLearning::implementation::LearningModel::LoadFromStorageFileAsync$_ResumeCoro$2()    c:\users\tiago\src\onnxruntime\winml\lib\api\learningmodel.cpp
        1024         code  static  winrt::Microsoft::AI::MachineLearning::implementation::LearningModel::LoadFromStreamAsync$_ResumeCoro$2()         c:\users\tiago\src\onnxruntime\winml\lib\api\learningmodel.cpp
        1019         code  public: static long __cdecl FillMapTensors<__int64,__int64>::Run(struct OrtApi const *,struct IInspectable *,struct OrtValue *,struct OrtValue *)  c:\users\tiago\src\onnxruntime\winml\lib\api.ort\onnxruntimeengine.cpp
        1003         code  public: virtual long __cdecl _winml::OnnxruntimeEngine::Run(char const * *,struct _winml::IValue * *,unsigned __int64,char const * *,struct _winml::IValue * *,unsigned __int64)  c:\users\tiago\src\onnxruntime\winml\lib\api.ort\onnxruntimeengine.cpp
         988         code  public: __cdecl _winml::D3DDeviceCache::D3DDeviceCache(enum winrt::Microsoft::AI::MachineLearning::LearningModelDeviceKind const &)  c:\users\tiago\src\onnxruntime\winml\lib\api.image\d3ddevicecache.cpp
         980        rdata  float16::g_csSurfaceGRAY8ToTensorGRAY8                                                                                    c:\users\tiago\src\onnxruntime\winml\lib\api.image\d3ddevicecache.cpp
         980         code  public: void __cdecl winrt::Microsoft::AI::MachineLearning::implementation::LearningModelBinding::Bind(struct winrt::hstring const &,struct winrt::Windows::Foundation::IInspectable const &,struct winrt::Windows::Foundation::Collections::IPropertySet const &)  c:\users\tiago\src\onnxruntime\winml\lib\api\learningmodelbinding.cpp
         971         code  public: virtual long __cdecl _winml::TensorBase<__int64,__int64,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt64Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorInt64Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt64Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt64Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<bool,bool,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorBoolean,struct winrt::Microsoft::AI::MachineLearning::ITensorBoolean,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorBoolean_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorBoolean,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >,struct winrt::hstring,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorString,struct winrt::Microsoft::AI::MachineLearning::ITensorString,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorString_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorString,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<double,double,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorDouble,struct winrt::Microsoft::AI::MachineLearning::ITensorDouble,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorDouble_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorDouble,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<float,float,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat,struct winrt::Microsoft::AI::MachineLearning::ITensorFloat,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<int,int,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt32Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorInt32Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt32Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt32Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<short,short,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt16Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorInt16Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt16Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt16Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<signed char,unsigned char,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt8Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorInt8Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt8Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt8Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<struct _winml::Half,float,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat16Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorFloat16Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat16Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat16Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<unsigned __int64,unsigned __int64,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt64Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorUInt64Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt64Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt64Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<unsigned char,unsigned char,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt8Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorUInt8Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt8Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt8Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<unsigned int,unsigned int,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt32Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorUInt32Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt32Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt32Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         971         code  public: virtual long __cdecl _winml::TensorBase<unsigned short,unsigned short,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt16Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorUInt16Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt16Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorUInt16Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::GetValue(struct _winml::BindingContext &,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         956        rdata  float16::g_csTensorGRAY8ToSurface                                                                                         c:\users\tiago\src\onnxruntime\winml\lib\api.image\d3ddevicecache.cpp
         956        rdata  float16::g_csTensorGRAY8ToSurfaceGRAY8                                                                                    c:\users\tiago\src\onnxruntime\winml\lib\api.image\d3ddevicecache.cpp
         956         code  static struct _LUID GetLUIDFromDirect3DSurface(const struct winrt::Windows::Graphics::DirectX::Direct3D11::IDirect3DSurface & const)  c:\users\tiago\src\onnxruntime\winml\lib\api.image\imageconversionhelpers.cpp
         940         code  public: virtual long __cdecl _winml::OnnxruntimeEngine::CreateOneInputAcrossDevices(char const *,struct _winml::IValue *,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api.ort\onnxruntimeengine.cpp
         939         code  public: long __cdecl _winml::TensorBase<__int64,__int64,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt64Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorInt64Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt64Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt64Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateTensorValueFromExternalBuffer<__int64,__int64>(struct _winml::IEngine *,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         939         code  public: long __cdecl _winml::TensorBase<double,double,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorDouble,struct winrt::Microsoft::AI::MachineLearning::ITensorDouble,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorDouble_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorDouble,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateTensorValueFromExternalBuffer<double,double>(struct _winml::IEngine *,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         939         code  public: long __cdecl _winml::TensorBase<float,float,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat,struct winrt::Microsoft::AI::MachineLearning::ITensorFloat,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorFloat,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateTensorValueFromExternalBuffer<float,float>(struct _winml::IEngine *,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
         939         code  public: long __cdecl _winml::TensorBase<int,int,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt32Bit,struct winrt::Microsoft::AI::MachineLearning::ITensorInt32Bit,struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt32Bit_base<struct winrt::Microsoft::AI::MachineLearning::implementation::TensorInt32Bit,struct ITensorNative,struct _winml::ILotusValueProviderPrivate> >::CreateTensorValueFromExternalBuffer<int,int>(struct _winml::IEngine *,struct _winml::IValue * *)  c:\users\tiago\src\onnxruntime\winml\lib\api\impl\tensorbase.h
